user,food_weight,service_weight,ambience_weight,price_weight,misc_weight
jLV-3k4g8CpsvypEIGb5fQ,,,,,0.0
YHe-YfYvYQz0zp_jD1iaPA,,,,,0.0
_qGcpR1D3cWqx125OFaikg,,,,,0.0
xMnle0SZ6xpkCZZdAhvtKw,,,,,0.0
SYIes-ISzK4hUDPuSfbU8g,,,,,0.0
eSWuUJMSMl6a-H0ONA9npg,,,,,0.0
jwtTBTYuL8249q26lmJH6A,33.33,0.0,66.67,0.0,0.0
6-AbQ3qrtJ2BR2WBG0IxpA,100.0,0.0,0.0,0.0,0.0
eCcP_PZzRzeg7qI0mHK71w,100.0,0.0,0.0,0.0,0.0
rzoSxk2Cfxk-cdPtKV7f8w,,,,,0.0
zAFY1hRf9elIOl9zcHtOLQ,100.0,0.0,0.0,0.0,0.0
Wt_a_V3dA1YJih0hgUGhUA,100.0,0.0,0.0,0.0,0.0
M_m-1y6qZqIzYjCsZ3YqiQ,,,,,0.0
p9QIT3ZngEstlHZE4rpisg,,,,,0.0
0NMsqS5ld_6ZR9xZe9jPPw,,,,,0.0
Iz2NPthKXs4fP2AkNFegZw,0.0,0.0,50.0,50.0,0.0
qCvWgtLljGz_hqxl7EPrug,,,,,0.0
PwYAppFX0TtjKXHqF6VjQg,,,,,0.0
E4KgYJ3G2OsfzXRQSGCuCg,,,,,0.0
uI8sktod-NqV00WKRGl-PA,,,,,0.0
pfe9Qcdl69GPtcakZdHIcw,,,,,0.0
GukOdcd0phZaC9tCAolYkw,100.0,0.0,0.0,0.0,0.0
yhTFMuv5joRT51TpkCwGcQ,100.0,0.0,0.0,0.0,0.0
iMwRWJqKzwA7n-7Kn0Ad0A,,,,,0.0
9iydmaPyxshjALZ3BUqVrA,,,,,0.0
QX24yFpn_aDN18Es9oswDw,100.0,0.0,0.0,0.0,0.0
A3XNI21PW0eQsBDD081uZQ,,,,,0.0
VnFyNAXgynKbNxkNC6013g,,,,,0.0
DjUtvqp_Vi4kU6CA7Q9JEg,,,,,0.0
rTbMq4ElKVFLpBqbGxOgIg,,,,,0.0
7hCOC9inJ6hSqqfiDyJxzw,,,,,0.0
S4y1hKKqS-39VgXs6xG_cA,,,,,0.0
bhcUOnaAiJRaQyk16treQw,,,,,0.0
vWCUE7N_U-aqv99XuLJLhA,,,,,0.0
UuIneJhirWkgMqo3vJQE1Q,,,,,0.0
G3oHGWbkvGV1zgy3M6lRoA,,,,,0.0
6kWkCR7_qaVzgcASmrcYrQ,,,,,0.0
Upd40aLIng8FD8sZIh0BXA,,,,,0.0
4qXfxemH03rJaRQLzTqzMA,,,,,0.0
0CLZXuJtPMPXrVDdkzNLNA,,,,,0.0
1w9zh6tUK_t-nQnXZr9HOQ,,,,,0.0
41U7o4UR69TuFMnKUg583g,,,,,0.0
yfahEG1vEzaXNhHfI0q9_Q,,,,,0.0
W3FxFpvSd85K8U_d1WvkwA,,,,,0.0
NSvLt-4C0kCRUQtXqNWYrQ,,,,,0.0
TkEPSCSd_Gx6l2HCaG25qQ,,,,,0.0
dWeJh6bGSHzX4g8xEC-CzQ,,,,,0.0
UIFnSsbCqbSQVINarWQivw,100.0,0.0,0.0,0.0,0.0
pVBtaE1_DuIkYFvGfTtKmg,,,,,0.0
cyIfg9aL8Zx9dkJRU4MHyA,100.0,0.0,0.0,0.0,0.0
8-MynxrA1ckFbY9_L2ylVw,,,,,0.0
7X_eUXP4Rp89oErQefzM-g,,,,,0.0
BYJa7tTCErn2ecIMQbdCKA,100.0,0.0,0.0,0.0,0.0
PodM_9klz0Ohk2mI_bLlXA,,,,,0.0
sPEFo6SAlw9FCqYXO80IOw,,,,,0.0
Heqkkty2OqfgaOyCYsaP5w,,,,,0.0
Fl2emgeI4OrsoWQkgblj7A,100.0,0.0,0.0,0.0,0.0
zN8p_ET3HwlMTuZyHs6NlA,,,,,0.0
HSvlPiSGx_qO3SLEtuTUPA,,,,,0.0
4C_nNu68pvHWjHJ-JsNasQ,,,,,0.0
UqQ8a6vk4b0fmquQDSXOSw,,,,,0.0
f9V-wMLaEXUYBDVAMuNOeQ,,,,,0.0
HvaPTSsu07Aq0lmK1tJyWQ,,,,,0.0
X3ZPk1sSqM2xWpOu9RKgIw,,,,,0.0
i877T9kgTA4EZglhF4nslQ,,,,,0.0
iZznawAG04zIAUHA0QXXtw,,,,,0.0
Cf1nvbbbKBiD8VKV0fNTww,,,,,0.0
5Bb0CXMSLm9KK-C0kno4Ww,,,,,0.0
g0xl5eUbqHjAT9WQe7KqwQ,,,,,0.0
1kOFBO-2lXloBYwkMygB2A,,,,,0.0
LuDL1kAE-aJC1-lMoRb3sQ,100.0,0.0,0.0,0.0,0.0
9A9Y_yirr7Iu3_NTShNhXg,,,,,0.0
Va0u0ufwnLLog5K6zQv9IQ,,,,,0.0
PE5CFZJzV1LOK-fUZUWyaA,100.0,0.0,0.0,0.0,0.0
l9LFODV2pb03sIZW1um7rQ,100.0,0.0,0.0,0.0,0.0
Dj3LhLMzi-LKEvUa9MI3iw,,,,,0.0
B5ezk2k7QrYSnq502Zg04g,100.0,0.0,0.0,0.0,0.0
nXfsTMu9-Y0iKq5juvLE7A,,,,,0.0
vJUdbO0Q5EX4jSAyJGTn0Q,,,,,0.0
PoSskcsOt5E2nlAjcZDLbA,100.0,0.0,0.0,0.0,0.0
4TzKWloC7UHn0Oui7Mq5ig,,,,,0.0
haEqV41MSa3d4KFuMia76w,,,,,0.0
UA3HVKvWB0dHST2-lXsyFg,,,,,0.0
FuuhBa15VfC9uSwd0SWW8w,,,,,0.0
0iDX6V8iCZVRrPZKl83KJQ,,,,,0.0
8xlN_rXYeOd9g366J02pGQ,,,,,0.0
npOzGu7fM-v1IFQmD9UPSQ,,,,,0.0
ErBHb-rMS-Ru7RG8DF-CAg,,,,,0.0
roBZAkSams3dGo9Pl_C-dw,100.0,0.0,0.0,0.0,0.0
o0iDeMcZGmvf84aUCtHNCw,,,,,0.0
a0M-M4MmbanP62bivLreSA,,,,,0.0
SQinyR2zvyQChsqI-b52KQ,,,,,0.0
TZr0opfkHKemHb70iFEexw,100.0,0.0,0.0,0.0,0.0
eONnzIewjxxnrlLYvx71BA,46.67,53.33,0.0,0.0,0.0
WOh9KH2NIA8PzJcn7vyd3Q,,,,,0.0
acG6ojEOaN7UQlB_aJagzA,100.0,0.0,0.0,0.0,0.0
ik0cpR7vgAx0as7VhT8dew,100.0,0.0,0.0,0.0,0.0
5BCcVZyaU7rfur1G29A_zg,,,,,0.0
4grWbOJb_ZVQuh3AmtSeWg,33.33,66.67,0.0,0.0,0.0
8Q4n3d3YIPRCUhrjKBl95w,100.0,0.0,0.0,0.0,0.0
766VC-Kyj4O_6kjE2UWkpA,,,,,0.0
C7oNUaQg85-MPwvhkTOQyQ,,,,,0.0
lCFlFTx0jnvxsMADBCxwOA,,,,,0.0
v19Q3ACpfrGz5cLOfp2QeQ,100.0,0.0,0.0,0.0,0.0
s5M6B50bhg-Lnspu7RKIrw,,,,,0.0
U-HVsvVDf5Xe5xxAEMmo1A,,,,,0.0
BCAR48LCIsve6kdm3ps-fA,,,,,0.0
jzqvV_eaWQQ5Ro8-6eKb3A,100.0,0.0,0.0,0.0,0.0
6WSIvq0cYh4RVP2jdwa6cw,,,,,0.0
yCeLmFw0tk3qF5yLfwb-lA,100.0,0.0,0.0,0.0,0.0
H1KryBtDgqLMbiX1HOiTJA,,,,,0.0
Rz8AiVuFLgNng3O-p6v7sg,100.0,0.0,0.0,0.0,0.0
_9d_H6ZNqn3G7e_A0rBZ1A,,,,,0.0
DMD-6JTzreei1eHQVjED0Q,100.0,0.0,0.0,0.0,0.0
aOCGlfnGOK4Mwt-U4pFwPg,,,,,0.0
9OwD57v7N7DuYe9zDwSlPg,,,,,0.0
mgMCvgBYkpzPDSKcjNYS8Q,100.0,0.0,0.0,0.0,0.0
ubzfMo8RnJ0NEzbWoiwIIw,,,,,0.0
8p1F_7ZnL1SAcOYlzMtl2g,,,,,0.0
SV0NWHryfg4GQLFw7u5fjg,,,,,0.0
s6QmqZqySqx9QnMDO9pquw,,,,,0.0
E5ZKIO0UzrtZhmsjdx-Xhg,,,,,0.0
LqnqvD0wwB0gb1COC_4wgQ,,,,,0.0
KrreRxpUdYGlL8zztUZvyw,,,,,0.0
JZOXO1pFS857Sx8Xee8Wgw,,,,,0.0
SE9esd-vvnCzaRLLusoZ0w,,,,,0.0
NsxqCitOTokb_RJOF_TLlA,,,,,0.0
lDYaWtc-fX7aCT9ZG6GjsA,,,,,0.0
V8vdgApEMNmQONK0vm1Xtw,,,,,0.0
JSH5sS9jKBKYoVd8ttfTeg,,,,,0.0
guM8uaM20eb70H6uSjDX_w,,,,,0.0
VRmVCpLlFR1USlg_tJX-2Q,50.0,0.0,50.0,0.0,100.0
s3Y1rJNxrHmZizIFIeO8rg,,,,,0.0
CMOECNxIOi4677aH6ALHgw,100.0,0.0,0.0,0.0,0.0
JypUMqsf5SmU99cVzGm2Wg,,,,,0.0
jryvRoc0QdMzBNXM6ou0zQ,,,,,0.0
lJJJhrCE49l04Qx8OhomeQ,,,,,0.0
62Ar0gsiH7AZ7cvVmPQz5A,,,,,0.0
CRlGsHVsMixv_oSLLNXr8A,,,,,0.0
fibUuYQpUGgBQhO7k_35Tg,,,,,0.0
F7wSgKHCiik4J678FjQYvQ,,,,,0.0
rrNx9GQGp30RaHhBH3XrJw,,,,,0.0
7dBshcSQPoAyexQPXi6KTg,,,,,0.0
-Is6iJ4NSa1YYp_9Cz1f9Q,,,,,0.0
mT9GU9q8IVg7vysOZaifIw,,,,,0.0
EDILeZ3WCfM69uAv05Z5og,,,,,0.0
8H1ZyA1kwevlV_MUAkpGaQ,,,,,0.0
kM46ZpzTTyL4AiBztt9Yag,,,,,0.0
kEd8zSZz0T-HjCbAxI-Pow,,,,,0.0
QVfAPWc4FAVRHqFz7f6BKg,,,,,0.0
xSxWSTEeBCJtIAs_xwA57Q,,,,,0.0
1tFVLZbU6Ad3GF-Og58vYA,,,,,0.0
rxnE0oMDJ_skBZFg55dAWQ,100.0,0.0,0.0,0.0,0.0
mbzNhOc8Iz6UjKGpe5x5XQ,,,,,0.0
5oXEmLG7fn6FmsCeJYGajg,,,,,0.0
7jFXBCLFsXiR4ezamZZPxw,,,,,0.0
yoB9CzMKBlGyFhg0kg7dvw,,,,,0.0
4YrFMKpz7GbCyWlj-1BRaw,,,,,0.0
MD1KSwz1Aaooki-VNK41iQ,,,,,0.0
-bCmpdLMmOPG_w25P287tA,,,,,0.0
HWIkv4fFVHl69OTr468VVg,,,,,0.0
IaRZQuSaxiWpjXeK0suRdA,,,,,0.0
qgm7ERCG_tx5qAaf8jhLSQ,,,,,0.0
RktWaGPWpHotI-A7445CPQ,,,,,0.0
uvQXBANwkAQ13C7aP1e43Q,,,,,0.0
XMAXpZsBQEuk0f2xlyZ6vw,,,,,0.0
rUI6z5vCVRnYbWbz1zVKyQ,,,,,0.0
4QwT6sxzcWMZoNFo_lVW8w,,,,,0.0
HHbYN7flDwMpKYFYmhm0_A,100.0,0.0,0.0,0.0,100.0
FWXkzggFdbGclHA7o7-TVg,100.0,0.0,0.0,0.0,0.0
XZSTFe5cT8LoyFY0ldGmtw,,,,,0.0
eB6He60wbmwlj0qoaUq4zQ,,,,,0.0
Uh4e2bhYjjq2-JsAnHc-lA,,,,,0.0
sZjcr0pjx8b2rYxOoejbHA,100.0,0.0,0.0,0.0,0.0
XVfC1Xn4dzRa4q6KhBbzlg,,,,,0.0
bU_cbQ-wO5a1LkUE-6PDXg,100.0,0.0,0.0,0.0,0.0
Z0HK4_3tTAnBQhnV1azgEw,,,,,0.0
I1HLeG-WQRyRiraNapDo-g,45.45,54.55,0.0,0.0,0.0
eTIAkt9CisZtAqpEZRlfgg,,,,,0.0
ZOd6aGS7PsPeYHr26GoR2A,100.0,0.0,0.0,0.0,0.0
mjj-psZA5hdrfzTuMyzE-Q,,,,,0.0
ek0zMeVD73XJ4GZwwXd-MQ,,,,,0.0
mwl7xQnhtsI_weS4IJJ8pA,,,,,0.0
ykPSSOAT-dd8UciMKSxOpg,,,,,0.0
RhxykPKWZPZf8JiYn1qVJw,,,,,0.0
pwNMbXMbxNzeU1iytPUydg,0.0,0.0,0.0,100.0,0.0
1wYUgX9sTbgsxQLtyHarUg,100.0,0.0,0.0,0.0,0.0
K985TBbcQy35UOdyvu9K7Q,,,,,0.0
8thFzRgZh5Iwf0aZYK94iQ,,,,,0.0
EdnZ1bBbTuxCHs6Rha06bQ,,,,,0.0
_KHiD6Vqlq6iekTYcX0gSQ,100.0,0.0,0.0,0.0,0.0
wZZXKE9WDhhlHCvqF5SHJA,0.0,100.0,0.0,0.0,0.0
bF7Fm74PiJTSdIHSX61jCQ,100.0,0.0,0.0,0.0,0.0
fUPsWTiKKSZCfrzakzSSOA,,,,,100.0
pxD1UjFB6OKPNNnbpJiMAA,,,,,0.0
Eufs1gxyV_PpKU4PTy3Qfw,,,,,0.0
C88MlAeKcaGuthmCX3FHHQ,,,,,0.0
SqSMWBHD2Lklf_8W5MftPA,100.0,0.0,0.0,0.0,0.0
MN85bkWpcCLTQ7r-mE9ONA,,,,,0.0
_1M3-RuzbNCiqFYw8VVMkw,,,,,0.0
YxYKsomyMyuf9s6VFPp4nA,,,,,0.0
a-RtoNazxlli3oxfb5GQuA,,,,,0.0
VI1e9bX9z2Fej76PeHsWCA,,,,,0.0
0jTtVmRjyeHRqXGPvTF_cw,100.0,0.0,0.0,0.0,0.0
mBDD9QS1AISnJqxGgk4OVQ,,,,,0.0
dfvlRcY90qtMipF-5tzciQ,,,,,0.0
aMFnMqhv-afW9m1xr55AKw,,,,,0.0
qDqNWh4Cu3IDHueNuCPkaQ,,,,,0.0
1lLFTlkd3ccby-_EVYGCEQ,,,,,0.0
algVS_TFoc8SDG6r_S-64w,,,,,0.0
jeokFgURb-_Yo_McZFBS0Q,,,,,0.0
7gnvLbT2acam86OVe9LUmA,,,,,0.0
KnFo75vQCiwdsZjnmpB-3g,50.0,50.0,0.0,0.0,0.0
glXhHxWy6iGXu8602NrcJw,,,,,0.0
W4YB_ZOvMAgsyNJP9IYMuQ,100.0,0.0,0.0,0.0,0.0
WAGN02jD1aNCq0cIPrdzmA,25.0,75.0,0.0,0.0,0.0
PfDiB8GcGAz_7uk0fsBgNA,,,,,0.0
Iovy9ItislQQuQQVYHR1ng,,,,,0.0
VlQQCvLS1riIlRSMM8DkNw,,,,,0.0
QUxGzFeaadXPjmM96md1ug,,,,,0.0
deYm4fIqGK5gl0-AkaomKw,,,,,0.0
DChTM3lXtLyVF5FU_LXnMA,,,,,0.0
qucbF5mGitpCDQGBcXoJLQ,,,,,0.0
B7Y0uU-QUXL826mvmH7fwg,,,,,0.0
XHzH4tkRl_BH_x0_zgFPvg,,,,,0.0
IAsCQMLgn3M7QQRAklrBvw,,,,,0.0
kcxT3Mh9weBsgYeif06glQ,,,,,0.0
evqTtztHLyPSy3n0KcrJYg,,,,,0.0
PxXBWW0PCVehYG2XrXKO_g,100.0,0.0,0.0,0.0,0.0
MurRkRS5aYaa1IfaRY20_Q,,,,,0.0
lh1RfAyhfefcGI7ai4VuQQ,,,,,0.0
ZpOBcYt93K3MP7qvm-yWpg,100.0,0.0,0.0,0.0,0.0
wbQE4QAclQJ8fWydWC4Qgw,,,,,0.0
djrt8sRIgEIMIo46HPDLMg,,,,,0.0
MdXPHU64bnaoX2rfVnalNg,,,,,0.0
CRmJ5d3TWmefkOHP9Zha6Q,100.0,0.0,0.0,0.0,0.0
VVPoMfSfRHozVfTuOdqm9Q,100.0,0.0,0.0,0.0,0.0
OUmO1K0Q5TVkd9T_52XD5Q,,,,,0.0
KaxvMTHfX_C2wRQSV-N7nQ,,,,,0.0
QKzh0aaYJL3IwX8pbLnKew,,,,,0.0
IDHgSyZEXQa4-z0LIv7qvg,,,,,0.0
iZJ4WuFD0neXt0XU5EvtrQ,,,,,0.0
JpMouMYcKQeFXQRoRCMHOw,,,,,0.0
dvyhDWdodlTHCEg3G8TuJw,,,,,0.0
kjbuNQSVmPvIunmSSOGx0g,,,,,0.0
JKLQMzwnpoLtb_jJJU5gXA,,,,,0.0
XyWDUfSDIYqp8hYdgaoTTA,,,,,0.0
k14qYI4wZ4dWFImEvna3IA,,,,,0.0
a5Wqxg83DDa5093M8ZHBOQ,,,,,0.0
DDupGiF9Y4tmRSVxmXiCrQ,,,,,0.0
pVvg5WLbUYlI5S4DbieMfw,,,,,0.0
OtXdXTn49QlXnpccEowrlQ,100.0,0.0,0.0,0.0,0.0
L2eUkUYm5DHkXGUgogUWgw,,,,,0.0
ZAdKYUDH_44gUOOkj2Pp3A,,,,,0.0
q-1f_J75D_ipnvbSxd-xUQ,,,,,0.0
euQHJGxQqHIyOS9kIV9FVA,,,,,0.0
0H0ceWwJ6XWa1pNwH4QtOw,100.0,0.0,0.0,0.0,0.0
XHqWyAFFtw1ZYbcPGYPT9A,,,,,0.0
Br3sSSna6j-Jio_cW8gluQ,,,,,0.0
pTnp-H3rnYUkH9m1jmGAZA,0.0,100.0,0.0,0.0,0.0
F0_FBGWlJS7z_qTDm9dJSA,100.0,0.0,0.0,0.0,0.0
FzZ-KK9kYWolAbmp_jxuvg,100.0,0.0,0.0,0.0,0.0
4FObvw1Y0uwWGyZSaOkzzQ,,,,,0.0
R90Et8RyHQN4qEqAHMUllg,,,,,0.0
W0NZJG_RILnQ7Qv53acg7w,100.0,0.0,0.0,0.0,0.0
YPaQIdho2I_lP211z214XA,,,,,0.0
ZGkddsTt6fgfxj2D33nXLw,,,,,0.0
yNHeHr2iKv0FpcpzhtMmCw,,,,,0.0
smRJVlAPyxORaMZfAz0tCg,,,,,0.0
hM33I-JwoEGbmYE0GHjASw,100.0,0.0,0.0,0.0,0.0
PQmYMwfThESXLHe5WqPW3A,0.0,0.0,0.0,100.0,0.0
r_FTsWe1t9rlpGGaVE96Aw,,,,,0.0
FECLGrgY6HXW8pW3Gr1z8A,,,,,0.0
dnNBf2q-KxT1ZHkdA8xLTA,,,,,0.0
cjSMm8qQ63gfFzQGlFszdw,,,,,0.0
iyxbusQdZaD3309Tex0smw,50.0,50.0,0.0,0.0,0.0
KYoV44JK7xX4Mfl5AcgQhg,100.0,0.0,0.0,0.0,0.0
Y3xJlYhhj9YL28-J_S-sBw,,,,,0.0
T4FINBKs0gbAD7PrKvRMmA,,,,,0.0
UUjvdquloiIdcOiyvrKlrA,,,,,0.0
9tFHXY7hfzFpSY0Sd5Y_uw,,,,,0.0
fjZKG3F5S1AePWkgNPiokA,,,,,0.0
3jLAQLcK6UkrBNbZrBX5uw,,,,,0.0
1lk9t5tZuuIHoqelizk-dQ,,,,,0.0
IAY-g07bO7pweK9VFMfZdQ,,,,,0.0
gsXlhSTsyCaGpCnjmWV6wQ,,,,,0.0
lfVkuhaF6m2e-VPWnnjxOQ,,,,,0.0
W_1qszxZRYdAAOy6HriQ5Q,,,,,0.0
2KxPTeZyItqdZBwZZ4pDAg,,,,,0.0
9p19dcMFAONpMmMR6gwb-A,,,,,0.0
VpJTI-kwtwvVjJBTmNBN9A,,,,,0.0
5Sc-UMj1XmIq-UL5bE55AQ,,,,,0.0
YozSJld7GQ7_MhIG6VqD_g,,,,,0.0
-VMTBamUfKS-NnRRy7KvXg,,,,,0.0
vYwwbHQFYp8o_gfTSJlu8g,,,,,0.0
Ewexz2wz_kyStX1nyS9JPw,0.0,0.0,100.0,0.0,0.0
IzydJutktdO8x7TeGJcyng,,,,,0.0
CCNT9Hx9E2iLoLQ3zT6Hxw,,,,,0.0
JNeZy09IZYmlsjsWlY7O7A,,,,,0.0
zmXxyboQ0GEGL71Fy_OfMQ,,,,,0.0
iP4sec_qN3JgaHzu0AJfJQ,,,,,0.0
kL-9KzWyByv6gJt9TQ32fg,,,,,0.0
4AzRfwy4_kj8Zr0CSD7l9w,,,,,0.0
N-e5H4uGeIkA-gdXTbC2rA,,,,,0.0
IffXJS48gglrJfHqOkCW3Q,50.0,50.0,0.0,0.0,0.0
-vJnRBruriHw-8N3YrGFqQ,,,,,0.0
eO7Wam6CD5-2xE4tfqFFkw,100.0,0.0,0.0,0.0,0.0
BdxRaSIBh6P5HRK0_w8X3Q,,,,,0.0
w22XDhLb2tZkc4IW6WF_kQ,,,,,0.0
n9MdYE8zIXo7215yq0DxTQ,,,,,0.0
ZAfM36Z-YyEW2s-ZS3KQ1Q,0.0,50.0,50.0,0.0,0.0
He_8hbxr8fviw1HQC_CsQg,,,,,0.0
fjsyTGljWpgPTrYaK9L4dw,,,,,0.0
3DsrNkAyAfv3zQXwXf3IKw,,,,,0.0
PMcbKdip9xu4P6K2PSpicA,,,,,0.0
-7DiBWiIAca7-8k31A1EJQ,,,,,0.0
SfU8HulO-EswX5ATRz_GjQ,100.0,0.0,0.0,0.0,0.0
6biNFsSrZhJk6OKPz1_Mww,,,,,0.0
O31ItVftuYtxlanbvK95ZQ,50.0,50.0,0.0,0.0,0.0
NrXXGuVbWKK8LVZeAyR4Eg,100.0,0.0,0.0,0.0,0.0
PWKSsRDTtYqMMTgD_3BZCA,,,,,0.0
75O7orl-Z60yEJ1oFWAjBA,,,,,0.0
-EwaFhOw-FVQGaglgRp9KA,,,,,0.0
Qrz08GvxK0VgyutvFO27iQ,,,,,0.0
koyekkjZZitaluea-vpcoQ,,,,,0.0
DVrjeojkRV1JjdtT2gfOWQ,,,,,0.0
3R43ydfitOG0B4e_vuQyfA,40.0,0.0,60.0,0.0,0.0
MmGIPh0EC2TWTX4-u-4R-Q,100.0,0.0,0.0,0.0,0.0
sPpm-4R4OAhFWmrzWEggjg,,,,,0.0
q7aJj665584MtwGGgcnP9w,,,,,0.0
IfFlwdIvMvkv3PRAPSVb4Q,50.0,50.0,0.0,0.0,0.0
To_zHCNnkFfB-RuaqSETRw,100.0,0.0,0.0,0.0,0.0
ZB4ZT0IoaE7Anf2zdcu02w,,,,,0.0
eWVXlPCZbd5JDvtp41GETQ,100.0,0.0,0.0,0.0,0.0
DQQ9Y36wUwjOWkqJgaZGyQ,,,,,0.0
zfpMl6nf5muefrNTIsI0Eg,,,,,0.0
2tQqJ6j-2v1G2jFQBfxuBA,100.0,0.0,0.0,0.0,0.0
5T8fULrueMQVNmWUbMxMRA,,,,,0.0
TSqb5WGkH3Hr08JsZ80-Hg,100.0,0.0,0.0,0.0,0.0
xBlotJD1ZAvhfuJ-XLVQEQ,,,,,0.0
8BYEaRrG0zcxgfAdMnEZNA,,,,,0.0
8GOSckVKLlbzehphZuWLMg,100.0,0.0,0.0,0.0,0.0
kRT7EGne3icu6EgY9_pxhg,,,,,0.0
k3lXcC5K1aLyvt9L7Gb8lA,,,,,0.0
MFuhgaEg3zJRE7DKXvzmbQ,33.33,33.33,33.33,0.0,0.0
nWxLGaGdZi2uqCndYCmsHg,100.0,0.0,0.0,0.0,0.0
0M9UxPqYdydN3jtDkKVytw,,,,,0.0
SDE6WYrxcUcVHjBcbxTs0Q,,,,,0.0
2GoXZUpvz9blMxoqMXsDmw,100.0,0.0,0.0,0.0,0.0
eGf9DWPfu-8KZYhQVjHe0g,100.0,0.0,0.0,0.0,0.0
1lXdAhzFNQDBA-hSzuRiHQ,,,,,0.0
V1SbEL2Co2lD7WT4uJ3l7w,,,,,0.0
bVaKnuOt5TCRWGkMG5PMnQ,,,,,0.0
5pJohJzGs9XmjpcQvH5ISA,100.0,0.0,0.0,0.0,0.0
AE64idP-ayW8FFSOLxSK_A,,,,,0.0
2650KtPYn3RXCW0hc1Viiw,,,,,0.0
gMauTkyEsh6bZZlSOoHAWA,,,,,0.0
mMOahKWj43z85TG2v_gIsg,,,,,0.0
k0NLCgttrCY2R9Upj2IHaA,,,,,0.0
ONrVbNravI57AwNozmyJpA,100.0,0.0,0.0,0.0,0.0
QBTNfBot1lvFjRSd8_Zhsg,,,,,0.0
21g_tqJWb2Ax_YlUFjGyFA,,,,,0.0
T69V0FcylAZpnFrR5gjUZw,,,,,0.0
Mx6N7zhFXBQq9K8sqHMAEA,,,,,0.0
c2zqCpvQO4ZdUpOODbZyNg,,,,,0.0
a2ZksL0kY9gS32Yy8n_OOg,,,,,0.0
1A6PdqXybKQCez7O37T-Jg,50.0,50.0,0.0,0.0,0.0
lpJngo_DGikfbSNSPBEopQ,,,,,0.0
Q_x0SRChCdYhy8sax5T-6g,,,,,0.0
fqPf5dXSgLXvLPXv3S-Ocw,100.0,0.0,0.0,0.0,0.0
HGQDhtHKBPeParrN-cPOKQ,100.0,0.0,0.0,0.0,0.0
LWEeDTrHxsQg7x3GprWy3A,,,,,0.0
MVCTVzSTk5h87SCwngZQxg,,,,,0.0
W5mKyTNxT7CZAYaX-d1GiA,,,,,0.0
WnVmz6FXfI6VNDC88bKPnw,100.0,0.0,0.0,0.0,0.0
ioNw4pLjd1S9auW_nxzlXA,0.0,0.0,100.0,0.0,0.0
elXI0BIMjHS2MozzcUXldw,100.0,0.0,0.0,0.0,0.0
IwEf6vyp0cJhoCkJAlGvgw,100.0,0.0,0.0,0.0,0.0
OvMaGkZXAI9JSSN3YDCN5Q,,,,,0.0
NzEAl8z-yV6CxpOtgU51-g,,,,,0.0
4DpCk8jfkmKO30FwQH9Yfg,,,,,100.0
THcrpPT20oJCxekDkf1RXA,,,,,0.0
6iU2408AyUhToTlA6X3WWw,100.0,0.0,0.0,0.0,0.0
HjFcv8pEd7qkWQ6cc_mPuw,,,,,0.0
qNYcG0rX0sZz5nsNMSiq-Q,,,,,0.0
YrD5EO3vByFiWn45fTUVwQ,,,,,0.0
rKOfuSU0sTOH-WKi-bciGQ,100.0,0.0,0.0,0.0,0.0
mhKN-l0HWHKGF9vDuxoDiQ,,,,,100.0
WoyfbhDy9kH9bl7j73SQSg,,,,,0.0
V1BoCbMLHPhb0OqmeL76lQ,100.0,0.0,0.0,0.0,0.0
zbrH2lnZgWicvwoXR0qcSg,100.0,0.0,0.0,0.0,0.0
t51z6-0Cs03WWVgpkbTNWw,,,,,0.0
IhHHSsJOJq_TQGqmMmtY-g,,,,,0.0
KtsNCbFerJvhCHJy8Z5q_A,,,,,0.0
BFilJfVZeNEX8Ncf686r-A,,,,,0.0
T-i2Fh4kxYz-Jcyns52rOQ,100.0,0.0,0.0,0.0,0.0
Cogi6I39yynxdtmbhwc0Xg,,,,,0.0
Zzc7-vpkXLE5siVMiDXL6Q,,,,,0.0
Nkw141zMFh8wksm0DFKwHQ,100.0,0.0,0.0,0.0,0.0
vV3Yh-z6SxL8wxizVh87og,100.0,0.0,0.0,0.0,0.0
2gbjmdD0H1LOOvyjMb94dw,,,,,0.0
bpCCSGidbL45ifs5YJrfBw,,,,,0.0
wMkdL_DWZtZmXaMWwvtGPA,,,,,0.0
mqpfM6w0swVB3QZyAaSMvg,100.0,0.0,0.0,0.0,0.0
Mx69-RcKkOQpPrBGKlslyw,,,,,0.0
rVfvzJIYhyIlvs2FayWEpg,100.0,0.0,0.0,0.0,0.0
emx5QY8S5whAP9R8iVQzZw,,,,,0.0
q084AxPA0N3IDsRsbzmlCw,,,,,0.0
DI6iJ1G6-3pKezLrDxJ4LA,,,,,0.0
NTObNgfTtDYJbdcaM5vpOQ,,,,,0.0
CwU-1gGQY9pT_quew8ceUg,100.0,0.0,0.0,0.0,0.0
MPvwEqTDt3TuVYA-vEs4eQ,,,,,0.0
2-pwSjrTmSjZ0K1FCxlReA,,,,,0.0
UYcj73YdbDK3RbKj2L2HJQ,,,,,0.0
XGrfKBGdQPcnpxkifmXDPA,,,,,0.0
wCtLlIfn5jW_GmUAmtxM5w,,,,,0.0
TyleftyvzMsWbpluyuSZjQ,,,,,0.0
21m0jk4vCANmw8xBYMITwQ,,,,,0.0
kl50dI9QWFEBSmESDYvGqg,100.0,0.0,0.0,0.0,0.0
